No.,label,Mnemonic,SubSpecies,Quadrat,PX,PY,PXE,PXN,PYE,PYN,UTM Northi,UTM Eastin,TreeID,Tag,StemID,StemTag,Census,DBH,HOM,Date,Codes,Stem,Status,geometry,easting_short,northing_short,tree_id
18192,Acacia brevispica,ACACBR,,5124,1010.84497,461.33151,910.9593184,438.1331688,-199.9561183,415.7454905,32262.19866,263620.4732,182913,5111040,374474,5111040,1,20.0,0.49,11/8/14,"I,M",main,alive,POINT (263620.4732 32262.19866),263620.0,32262.0,3274
18206,Acacia brevispica,ACACBR,,5124,1019.18982,460.3353,918.4795802,441.7500989,-199.5243284,414.84772,32264.91782,263628.4253,182943,5111167,374624,5111167,1,12.0,0.5,11/8/14,Q,main,alive,POINT (263628.4253 32264.91782),263628.0,32265.0,3128
18221,Acacia brevispica,ACACBR,,5125,1002.29291,480.83569,903.2523218,434.4264272,-208.4098658,433.3223842,32276.06881,263604.3125,182972,5111293,374766,5111293,1,12.0,0.5,11/21/14,Y,main,alive,POINT (263604.3125 32276.06881),263604.0,32276.0,2643
18222,Acacia brevispica,ACACBR,,5125,1000.83295,480.6297,901.9366263,433.7936329,-208.320583,433.1367489,32275.25038,263603.086,182973,5111294,374767,5111294,1,23.0,0.5,11/21/14,M,main,alive,POINT (263603.086 32275.25038),263603.0,32275.0,2684
18249,Acacia brevispica,ACACBR,,5125,1000.11896,493.10818,901.2931885,433.4841664,-213.7291631,444.3821801,32286.18635,263597.034,183011,5111506,374986,5111506,1,19.0,0.5,11/21/14,"M,Q",main,alive,POINT (263597.034 32286.18635),263597.0,32286.0,2277
18277,Acacia brevispica,ACACBR,,5125,1011.33038,496.64551,911.3967631,438.3435613,-215.2623573,447.5699723,32294.23353,263605.6044,183063,5111711,375211,5111711,1,25.0,0.5,11/21/14,M,main,alive,POINT (263605.6044 32294.23353),263606.0,32294.0,1937
18312,Acacia brevispica,ACACBR,,5125,1011.24579,487.83438,911.3205318,438.3068973,-211.4433262,439.6295055,32286.2564,263609.3472,183153,5112026,375557,5112026,1,15.0,0.5,11/21/14,M,main,alive,POINT (263609.3472 32286.2564),263609.0,32286.0,2205
18321,Acacia brevispica,ACACBR,,5207,1035.76843,125.9699,933.4199912,448.935809,-54.59946194,113.5223082,31970.77812,263788.2905,185424,520304,384782,520304,1,24.0,0.5,10/15/14,,main,alive,POINT (263788.2905 31970.77812),263788.0,31971.0,19581
18345,Acacia brevispica,ACACBR,,5211,1028.42883,217.4012,926.8056466,445.7545871,-94.22876849,195.9189142,32049.9935,263742.0469,185558,520628,385106,520628,1,22.0,0.5,10/18/14,Q,main,alive,POINT (263742.0469 32049.9935),263742.0,32050.0,15037
18381,Acacia brevispica,ACACBR,,5216,1023.742,319.71149,922.581941,443.7231621,-138.573384,288.1195135,32140.16268,263693.4786,185806,521148,385626,521148,1,25.0,0.42,10/21/14,Q,main,alive,POINT (263693.4786 32140.16268),263693.0,32140.0,9964
18386,Acacia brevispica,ACACBR,,5216,1035.9198,318.64001,933.5564037,449.0014177,-138.1089697,287.1539108,32144.47533,263704.9174,185830,521216,385694,521216,1,20.0,0.5,10/21/14,Q,main,alive,POINT (263704.9174 32144.47533),263705.0,32144.0,9787
18409,Acacia brevispica,ACACBR,,5217,1034.31152,339.70621,932.1070443,448.3043367,-147.2397476,306.1384749,32162.76281,263694.3373,185888,521369,385847,521369,1,30.0,0.5,10/22/14,"M,Q",main,alive,POINT (263694.3373 32162.76281),263694.0,32163.0,8549
18486,Acacia brevispica,ACACBR,,5219,1032.04626,361.46512,930.0656238,447.3224992,-156.6707687,325.7472996,32181.3898,263682.8649,186077,521777,386255,521777,1,29.0,0.5,10/24/14,,main,alive,POINT (263682.8649 32181.3898),263683.0,32181.0,7477
18494,Acacia brevispica,ACACBR,,5220,1026.03894,389.71939,924.6519112,444.7187308,-168.9170905,351.2096517,32204.24838,263665.2048,186106,521840,386318,521840,1,24.0,0.5,10/25/14,Q,main,alive,POINT (263665.2048 32204.24838),263665.0,32204.0,6124
18515,Acacia brevispica,ACACBR,,5220,1025.79321,396.25681,924.4304627,444.6122234,-171.7506215,357.101083,32210.03331,263662.1498,186138,521909,386387,521909,1,31.0,0.5,10/25/14,"M,Q",main,alive,POINT (263662.1498 32210.03331),263662.0,32210.0,5871
18521,Acacia brevispica,ACACBR,,5220,1029.83984,399.27979,928.077229,446.3661648,-173.0608796,359.8253502,32214.51152,263664.4863,186141,521917,386395,521917,1,20.0,0.5,10/25/14,Q,main,alive,POINT (263664.4863 32214.51152),263664.0,32215.0,5595
18535,Acacia brevispica,ACACBR,,5220,1035.91895,392.65009,933.5556377,449.0010493,-170.1873514,353.8507575,32211.17181,263672.8383,186166,521967,386445,521967,1,20.0,0.5,10/25/14,,main,alive,POINT (263672.8383 32211.17181),263673.0,32211.0,5774
18556,Acacia brevispica,ACACBR,,5221,1025.69177,408.03531,924.3390464,444.568256,-176.8558074,367.7157021,32220.60396,263656.9532,186189,522016,386494,522016,1,23.0,0.5,10/26/14,"M,Q",main,alive,POINT (263656.9532 32220.60396),263657.0,32221.0,5345
18585,Acacia brevispica,ACACBR,,5221,1025.62183,410.28659,924.2760175,444.5379417,-177.8315856,369.7445241,32222.60247,263655.9144,186212,522078,386556,522078,1,24.0,0.5,10/26/14,"M,Q",main,alive,POINT (263655.9144 32222.60247),263656.0,32223.0,5220
18635,Acacia brevispica,ACACBR,,5309,1047.05334,168.45723,943.5897939,453.827057,-73.01485607,151.8112945,32013.95835,263780.0449,186659,530583,387573,530583,1,21.0,0.5,10/14/14,Q,main,alive,POINT (263780.0449 32013.95835),263780.0,32014.0,17020
18649,Acacia brevispica,ACACBR,,5311,1051.31836,200.60785,947.4333702,455.6756557,-86.94998305,180.7849826,32044.78064,263769.9534,186856,530978,387968,530978,1,22.0,0.5,10/16/14,,main,alive,POINT (263769.9534 32044.78064),263770.0,32045.0,15352
18650,Acacia brevispica,ACACBR,,5311,1056.83984,202.17619,952.4092505,458.0688452,-87.62975275,182.1983486,32048.58719,263774.2495,186873,531025,388015,531025,1,21.0,0.5,10/16/14,,main,alive,POINT (263774.2495 32048.58719),263774.0,32049.0,15120
18673,Acacia brevispica,ACACBR,,5313,1049.81897,247.47353,946.0821409,455.0257712,-107.2630968,223.0196765,32086.36545,263748.289,186944,531212,388202,531212,1,21.0,0.5,10/18/14,,main,alive,POINT (263748.289 32086.36545),263748.0,32086.0,12963
18677,Acacia brevispica,ACACBR,,5313,1047.68542,243.27115,944.1594155,454.101021,-105.4416483,219.2325506,32081.65357,263748.1878,186948,531220,388210,531220,1,20.0,0.5,10/18/14,Q,main,alive,POINT (263748.1878 32081.65357),263748.0,32082.0,13130
18685,Acacia brevispica,ACACBR,,5313,1056.22327,244.78084,951.8536063,457.8016036,-106.0959972,220.593062,32086.71467,263755.2276,186993,531306,388296,531306,1,20.0,0.5,10/18/14,,main,alive,POINT (263755.2276 32086.71467),263755.0,32087.0,12815
18686,Acacia brevispica,ACACBR,,5313,1059.64221,241.09843,954.9347071,459.2834837,-104.4999206,217.2745257,32084.87801,263759.9048,187003,531323,388313,531323,1,20.0,0.5,10/18/14,,main,alive,POINT (263759.9048 32084.87801),263760.0,32085.0,12994
18709,Acacia brevispica,ACACBR,,5317,1052.0,332.50259,948.0476546,455.9711007,-144.1174638,299.6466736,32163.93777,263713.4002,187204,531780,388770,531780,1,21.0,0.5,10/21/14,,main,alive,POINT (263713.4002 32163.93777),263713.0,32164.0,8454
18710,Acacia brevispica,ACACBR,,5317,1056.65283,335.34131,952.2407197,457.9877889,-145.3478576,302.2048882,32168.51268,263716.3629,187214,531797,388787,531797,1,20.0,0.5,10/21/14,,main,alive,POINT (263716.3629 32168.51268),263716.0,32169.0,8156
18738,Acacia brevispica,ACACBR,,5318,1042.60522,349.90573,939.5812105,451.8990967,-151.6605521,315.3301394,32175.54924,263697.3907,187241,531885,388875,531885,1,30.0,0.5,10/22/14,M,main,alive,POINT (263697.3907 32175.54924),263697.0,32176.0,7792
18760,Acacia brevispica,ACACBR,,5319,1043.35828,361.45157,940.2598576,452.2254975,-156.6648956,325.7350886,32186.28059,263693.065,187291,531995,388985,531995,1,23.0,0.5,10/23/14,M,main,alive,POINT (263693.065 32186.28059),263693.0,32186.0,7106
18785,Acacia brevispica,ACACBR,,5323,1051.14856,443.21155,947.2803488,455.6020588,-192.1023368,399.4160366,32263.3381,263664.648,187500,532451,389441,532451,1,20.0,0.5,10/26/14,,main,alive,POINT (263664.648 32263.3381),263665.0,32263.0,3246
18793,Acacia brevispica,ACACBR,,5324,1049.87549,466.93073,946.1330759,455.0502688,-202.3830028,420.7914291,32284.1617,263653.2201,187523,532495,389485,532495,1,26.0,0.48,11/6/14,,main,alive,POINT (263653.2201 32284.1617),263653.0,32284.0,2325
18829,Acacia brevispica,ACACBR,,5325,1056.56287,486.39093,952.1596491,457.9487973,-210.8176879,438.3286886,32304.59749,263650.812,187640,532750,389740,532750,1,22.0,0.5,11/7/14,"M,Q",main,alive,POINT (263650.812 32304.59749),263651.0,32305.0,1602
18831,Acacia brevispica,ACACBR,,5325,1058.85974,489.04944,954.2295561,458.9443357,-211.9699729,440.7245005,32307.98884,263651.7296,187641,532752,389742,532752,1,22.0,0.5,11/7/14,"M,Q",main,alive,POINT (263651.7296 32307.98884),263652.0,32308.0,1518
18850,Acacia brevispica,ACACBR,,5404,1075.38184,73.0965,969.119041,466.1055525,-31.68240643,65.87354124,31940.29909,263846.9066,187684,540150,389898,540150,1,24.0,0.5,9/22/14,M,main,alive,POINT (263846.9066 31940.29909),263847.0,31940.0,21594
18854,Acacia brevispica,ACACBR,,5404,1079.7135,74.0026,973.0226723,467.9830352,-32.07513971,66.69010586,31942.99314,263850.4175,187687,540156,389904,540156,1,36.0,0.5,9/22/14,M,main,alive,POINT (263850.4175 31942.99314),263850.0,31943.0,21346
18863,Acacia brevispica,ACACBR,,5407,1068.10693,137.244,962.5629941,462.9523693,-59.48602447,123.6823691,31994.95474,263812.547,187778,540394,390142,540394,1,23.0,0.5,9/23/14,M,main,alive,POINT (263812.547 31994.95474),263813.0,31995.0,18124
18865,Acacia brevispica,ACACBR,,5407,1069.27209,136.1702,963.61302,463.4573877,-59.02060454,122.7146756,31994.49206,263814.0624,187779,540396,390144,540396,1,20.0,0.5,9/23/14,,main,alive,POINT (263814.0624 31994.49206),263814.0,31994.0,18204
18869,Acacia brevispica,ACACBR,,5407,1077.79395,139.82809,971.2928008,467.1510396,-60.60605333,126.0111148,32001.48215,263820.1567,187796,540442,390190,540442,1,25.0,0.5,9/23/14,,main,alive,POINT (263820.1567 32001.48215),263820.0,32001.0,17775
18881,Acacia brevispica,ACACBR,,5408,1074.85034,141.134,968.6400607,465.8751831,-61.17207731,127.1879826,32001.38317,263816.938,187875,540614,390362,540614,1,23.0,0.5,9/24/14,M,main,alive,POINT (263816.938 32001.38317),263817.0,32001.0,17746
18903,Acacia brevispica,ACACBR,,5410,1075.62817,184.37186,969.3410302,466.21232,-79.91277561,166.153336,32040.68566,263798.8983,188121,541120,390868,541120,1,23.0,0.5,9/26/14,,main,alive,POINT (263798.8983 32040.68566),263799.0,32041.0,15538
18911,Acacia brevispica,ACACBR,,5411,1063.42957,204.81999,958.3478228,460.925049,-88.77566187,184.5809041,32053.82595,263779.0422,188136,541158,390906,541158,1,24.0,0.5,10/8/14,M,main,alive,POINT (263779.0422 32053.82595),263779.0,32054.0,14755
18971,Acacia brevispica,ACACBR,,5416,1067.42859,306.88562,961.9516836,462.6583547,-133.0142338,276.5610193,32147.53937,263738.4074,188446,541907,391654,541907,1,21.0,0.5,10/11/14,,main,alive,POINT (263738.4074 32147.53937),263738.0,32148.0,9509
18980,Acacia brevispica,ACACBR,,5416,1066.27478,318.84549,960.9118862,462.1582558,-138.1980314,287.3390865,32157.81734,263732.1839,188456,541928,391675,541928,1,21.0,0.5,10/11/14,,main,alive,POINT (263732.1839 32157.81734),263732.0,32158.0,8884
18997,Acacia brevispica,ACACBR,,5417,1060.7981,325.94913,955.976379,459.7844841,-141.2769806,293.7407873,32161.84527,263724.1694,188492,541998,391745,541998,1,21.0,0.5,10/13/14,,main,alive,POINT (263724.1694 32161.84527),263724.0,32162.0,8664
19003,Acacia brevispica,ACACBR,,5417,1074.65027,321.99808,968.4597604,465.7884662,-139.5644667,290.1801564,32164.28862,263738.3653,188506,542022,391769,542022,1,22.0,0.5,10/13/14,M,main,alive,POINT (263738.3653 32164.28862),263738.0,32164.0,8488
19011,Acacia brevispica,ACACBR,,5418,1077.06628,354.96521,970.6370348,466.8356437,-153.8534957,319.8896719,32195.04532,263726.2535,188535,542085,391832,542085,1,30.0,0.5,10/14/14,M,main,alive,POINT (263726.2535 32195.04532),263726.0,32195.0,6659
19020,Acacia brevispica,ACACBR,,5419,1079.87012,368.74759,973.1638161,468.0509194,-159.8272286,332.3101595,32208.68108,263722.8066,188584,542188,391935,542188,1,24.0,0.5,10/14/14,M,main,alive,POINT (263722.8066 32208.68108),263723.0,32209.0,5880
19028,Acacia brevispica,ACACBR,,5420,1073.78552,387.14706,967.6804598,465.4136554,-167.8021588,348.891504,32222.62516,263709.3483,188615,542246,391993,542246,1,23.0,0.5,10/14/14,,main,alive,POINT (263709.3483 32222.62516),263709.0,32223.0,5224
19035,Acacia brevispica,ACACBR,,5421,1076.80566,412.9017,970.4021677,466.7226825,-178.9650595,372.1012246,32247.14391,263700.9071,188663,542338,392085,542338,1,23.0,0.5,10/15/14,,main,alive,POINT (263700.9071 32247.14391),263701.0,32247.0,3949
19036,Acacia brevispica,ACACBR,,5421,1078.90198,400.06683,972.2913419,467.631296,-173.4020084,360.5346196,32236.48592,263708.3593,188668,542350,392097,542350,1,20.0,0.5,10/15/14,,main,alive,POINT (263708.3593 32236.48592),263708.0,32236.0,4478
19044,Acacia brevispica,ACACBR,,5424,1064.70483,476.8338,959.4970693,461.4777883,-206.6753162,429.715937,32299.51373,263662.2918,188757,542542,392289,542542,1,21.0,0.5,10/16/14,M,main,alive,POINT (263662.2918 32299.51373),263662.0,32300.0,1753
19069,Acacia brevispica,ACACBR,,5425,1066.11865,489.41299,960.7711841,462.0905839,-212.1275473,441.0521267,32311.46271,263658.1136,188792,542626,392373,542626,1,21.0,0.5,10/17/14,M,main,alive,POINT (263658.1136 32311.46271),263658.0,32311.0,1436
19072,Acacia brevispica,ACACBR,,5425,1066.89185,489.3826,961.4679811,462.425714,-212.1143753,441.0247397,32311.77045,263658.8236,188794,542632,392379,542632,1,25.0,0.5,10/17/14,,main,alive,POINT (263658.8236 32311.77045),263659.0,32312.0,1414
19076,Acacia brevispica,ACACBR,,5425,1067.40625,483.26843,961.9315511,462.6486718,-209.4642946,435.5147354,32306.48341,263661.9373,188800,542638,392385,542638,1,22.0,0.5,10/17/14,,main,alive,POINT (263661.9373 32306.48341),263662.0,32306.0,1559
19077,Acacia brevispica,ACACBR,,5425,1062.73157,490.2767,957.718795,460.622513,-212.5019074,441.83049,32310.773,263654.6869,188802,542643,392390,542643,1,23.0,0.5,10/17/14,M,main,alive,POINT (263654.6869 32310.773),263655.0,32311.0,1435
19081,Acacia brevispica,ACACBR,,5425,1060.70813,490.38339,955.8952993,459.7454882,-212.5481503,441.9266376,32309.99213,263652.8171,188803,542647,392394,542647,1,22.0,0.5,10/17/14,,main,alive,POINT (263652.8171 32309.99213),263653.0,32310.0,1480
19083,Acacia brevispica,ACACBR,,5425,1060.23584,493.306,955.4696781,459.5407823,-213.8149048,444.5604527,32312.42124,263651.1248,188805,542649,392396,542649,1,23.0,0.5,10/17/14,,main,alive,POINT (263651.1248 32312.42124),263651.0,32312.0,1389
19212,Acacia brevispica,ACACBR,,5502,1097.54236,24.20418,989.0897911,475.7106444,-10.49088079,21.81246776,31905.84311,263888.0689,188892,550129,392652,550129,1,22.0,0.5,9/20/14,"M,Q",main,alive,POINT (263888.0689 31905.84311),263888.0,31906.0,23940
19264,Acacia brevispica,ACACBR,,5504,1082.88708,64.48995,975.8826581,469.3585682,-27.95204704,58.11743901,31935.79601,263857.4006,188937,550236,392759,550236,1,38.0,0.5,9/22/14,"M,Q",main,alive,POINT (263857.4006 31935.79601),263857.0,31936.0,21886
19283,Acacia brevispica,ACACBR,,5504,1087.4624,76.5633,980.0058724,471.3416611,-33.18503058,68.99777281,31948.65943,263856.2908,188954,550280,392803,550280,1,27.0,0.5,9/22/14,"M,Q",main,alive,POINT (263856.2908 31948.65943),263856.0,31949.0,20976
19287,Acacia brevispica,ACACBR,,5504,1090.95325,68.37145,983.1517775,472.8547093,-29.6344157,61.61539241,31942.7901,263862.9874,188972,550323,392846,550323,1,35.0,0.5,9/22/14,"L,M,Q",main,alive,POINT (263862.9874 31942.7901),263863.0,31943.0,21382
19290,Acacia brevispica,ACACBR,,5504,1096.68652,65.57099,988.31852,475.3396955,-28.42060502,59.09165711,31942.75135,263869.3679,188977,550333,392856,550333,1,31.0,0.5,9/22/14,"L,M,Q",main,alive,POINT (263869.3679 31942.75135),263869.0,31943.0,21348
19295,Acacia brevispica,ACACBR,,5505,1080.69653,81.61871,973.9085652,468.4091125,-35.37621011,73.55363744,31950.28275,263848.0024,188980,550341,392864,550341,1,28.0,0.47,9/22/14,Q,main,alive,POINT (263848.0024 31950.28275),263848.0,31950.0,20935
19314,Acacia brevispica,ACACBR,,5505,1088.6178,84.85542,981.0471027,471.8424491,-36.77910576,76.47051512,31956.63296,263853.738,188994,550377,392900,550377,1,29.0,0.46,9/22/14,"L,M,Q",main,alive,POINT (263853.738 31956.63296),263854.0,31957.0,20407
19345,Acacia brevispica,ACACBR,,5505,1090.74194,80.93314,982.9613479,472.7631207,-35.07906172,72.93581136,31954.01893,263857.3523,189034,550461,392984,550461,1,23.0,0.5,9/22/14,"M,Q",main,alive,POINT (263857.3523 31954.01893),263857.0,31954.0,20642
19368,Acacia brevispica,ACACBR,,5506,1092.22363,106.95188,984.2966261,473.4053334,-46.35643198,96.38353516,31978.10887,263847.4102,189091,550604,393127,550604,1,21.0,0.5,9/23/14,"M,Q",main,alive,POINT (263847.4102 31978.10887),263847.0,31978.0,19179
19370,Acacia brevispica,ACACBR,,5507,1086.78564,129.66231,979.3959858,471.0483313,-56.19987282,116.8498564,31996.21819,263832.6661,189109,550646,393169,550646,1,23.0,0.5,9/24/14,M,main,alive,POINT (263832.6661 31996.21819),263833.0,31996.0,18088
19383,Acacia brevispica,ACACBR,,5507,1095.33215,137.57539,987.0979808,474.7526674,-59.6296597,123.9810131,32007.05368,263836.9383,189154,550756,393279,550756,1,20.0,0.5,9/24/14,"I,Q",main,alive,POINT (263836.9383 32007.05368),263837.0,32007.0,17430
19398,Acacia brevispica,ACACBR,,5507,1093.677,126.52027,985.6063828,474.0352714,-54.83801024,114.0182939,31996.37357,263840.2384,189170,550820,393343,550820,1,21.0,0.5,9/24/14,,main,alive,POINT (263840.2384 31996.37357),263840.0,31996.0,18064
19412,Acacia brevispica,ACACBR,,5509,1086.59485,177.16789,979.2240485,470.9656367,-76.79034012,159.6612192,32038.94686,263811.9037,189280,551130,393653,551130,1,20.0,0.5,9/26/14,Q,main,alive,POINT (263811.9037 32038.94686),263812.0,32039.0,15628
19413,Acacia brevispica,ACACBR,,5509,1088.38831,179.82201,980.8402895,471.7429807,-77.94072227,162.0530749,32042.11606,263812.3696,189283,551135,393658,551135,1,25.0,0.5,9/26/14,"M,Q",main,alive,POINT (263812.3696 32042.11606),263812.0,32042.0,15510
19447,Acacia brevispica,ACACBR,,5510,1095.08948,195.61031,986.87929,474.6474863,-84.78388627,176.2812696,32059.24876,263811.5654,189382,551373,393896,551373,1,25.0,0.5,10/7/14,,main,alive,POINT (263811.5654 32059.24876),263812.0,32059.0,14464
19450,Acacia brevispica,ACACBR,,5510,1092.20142,181.06128,984.2766108,473.3957069,-78.4778623,163.1698877,32044.88559,263815.2687,189388,551391,393914,551391,1,21.0,0.5,10/7/14,,main,alive,POINT (263815.2687 32044.88559),263815.0,32045.0,15298
19456,Acacia brevispica,ACACBR,,5510,1093.42419,186.83353,985.378554,473.9256953,-80.97974365,168.3717585,32050.61745,263813.8688,189394,551405,393928,551405,1,20.0,0.5,10/7/14,,main,alive,POINT (263813.8688 32050.61745),263814.0,32051.0,14906
19460,Acacia brevispica,ACACBR,,5510,1095.2561,183.10805,987.0294456,474.7197048,-79.36499915,165.0144081,32048.05411,263817.1344,189401,551413,393936,551413,1,20.0,0.5,10/7/14,,main,alive,POINT (263817.1344 32048.05411),263817.0,32048.0,15125
19493,Acacia brevispica,ACACBR,,5511,1092.24011,206.16423,984.3114777,473.4124764,-89.35829931,185.7923144,32067.52479,263804.4232,189438,551523,394046,551523,1,29.0,0.5,10/8/14,"I,M,Q",main,alive,POINT (263804.4232 32067.52479),263804.0,32068.0,13967
19496,Acacia brevispica,ACACBR,,5511,1096.92737,207.89046,988.5355707,475.4440877,-90.10650368,187.3479686,32071.11206,263807.8991,189443,551540,394063,551540,1,29.0,0.5,10/8/14,"M,Q",main,alive,POINT (263807.8991 32071.11206),263808.0,32071.0,13732
19511,Acacia brevispica,ACACBR,,5512,1082.86829,236.6946,975.8657248,469.350424,-102.5911571,213.3058559,32090.97628,263782.7446,189462,551596,394119,551596,1,22.0,0.5,10/8/14,Q,main,alive,POINT (263782.7446 32090.97628),263783.0,32091.0,12665
19515,Acacia brevispica,ACACBR,,5512,1085.72595,231.5181,978.441008,470.5890271,-100.3474932,208.6408666,32087.54989,263787.5635,189469,551610,394133,551610,1,22.0,0.5,10/8/14,"L,M",main,alive,POINT (263787.5635 32087.54989),263788.0,32088.0,12820
19519,Acacia brevispica,ACACBR,,5512,1091.71814,222.24638,983.8410856,473.1862376,-96.32882748,200.2853225,32081.79156,263796.9823,189474,551625,394148,551625,1,20.0,0.5,10/8/14,Q,main,alive,POINT (263796.9823 32081.79156),263797.0,32082.0,13193
19537,Acacia brevispica,ACACBR,,5518,1086.94312,349.66287,979.5379045,471.1165882,-151.5552887,315.1112774,32194.54787,263737.4526,189612,551955,394478,551955,1,26.0,0.5,10/11/14,,main,alive,POINT (263737.4526 32194.54787),263737.0,32195.0,6630
19545,Acacia brevispica,ACACBR,,5518,1085.36975,353.72821,978.1200055,470.4346384,-153.3173396,318.7749048,32197.52954,263734.2727,189639,552006,394529,552006,1,23.0,0.5,10/11/14,"M,Q",main,alive,POINT (263734.2727 32197.52954),263734.0,32198.0,6464
19566,Acacia brevispica,ACACBR,,5519,1085.14148,374.42068,977.9142918,470.3356987,-162.2861308,337.4226687,32216.07837,263725.0982,189691,552102,394625,552102,1,21.0,0.5,10/11/14,,main,alive,POINT (263725.0982 32216.07837),263725.0,32216.0,5548
19569,Acacia brevispica,ACACBR,,5519,1096.92761,375.16211,988.535787,475.4441917,-162.6074907,338.090835,32221.85503,263735.3983,189703,552135,394658,552135,1,21.0,0.47,10/11/14,Q,main,alive,POINT (263735.3983 32221.85503),263735.0,32222.0,5298
19583,Acacia brevispica,ACACBR,,5520,1082.10938,399.5806,975.1818058,469.0214877,-173.1912605,360.096436,32237.43792,263711.4605,189737,552191,394714,552191,1,26.0,0.5,10/12/14,"M,Q",main,alive,POINT (263711.4605 32237.43792),263711.0,32237.0,4435
19611,Acacia brevispica,ACACBR,,5522,1095.42676,425.30084,987.183242,474.7936744,-184.3392511,383.2751557,32266.38883,263712.314,189873,552458,394981,552458,1,20.0,0.5,10/13/14,Q,main,alive,POINT (263712.314 32266.38883),263712.0,32266.0,3074
19645,Acacia brevispica,ACACBR,,5524,1086.99927,469.80746,979.5885061,471.1409255,-203.6298713,423.3838979,32302.84482,263685.4286,189940,552597,395120,552597,1,26.0,0.5,10/14/14,"L,M",main,alive,POINT (263685.4286 32302.84482),263685.0,32303.0,1664
19676,Acacia brevispica,ACACBR,,5524,1097.52014,465.33511,989.0697667,475.7010136,-201.691409,419.3534787,32303.37449,263696.8484,189974,552685,395208,552685,1,25.0,0.5,10/14/14,"M,Q",main,alive,POINT (263696.8484 32303.37449),263697.0,32303.0,1667
19680,Acacia brevispica,ACACBR,,5524,1099.48328,467.21472,990.838921,476.5519024,-202.5060933,421.0473569,32305.91926,263697.8028,189976,552690,395213,552690,1,24.0,0.5,10/14/14,"M,Q",main,alive,POINT (263697.8028 32305.91926),263698.0,32306.0,1571
19711,Acacia brevispica,ACACBR,,5525,1089.37512,480.28995,981.7295888,472.1706963,-208.1733243,432.8305709,32313.32127,263683.0263,189986,552732,395255,552732,1,20.0,0.5,10/15/14,Q,main,alive,POINT (263683.0263 32313.32127),263683.0,32313.0,1378
19712,Acacia brevispica,ACACBR,,5525,1088.97351,484.85901,981.3676635,471.9966255,-210.1537039,436.9481438,32317.26477,263680.684,189987,552733,395256,552733,1,20.0,0.5,10/15/14,"M,Q",main,alive,POINT (263680.684 32317.26477),263681.0,32317.0,1282
19775,Acacia brevispica,ACACBR,,5601,1105.46008,6.70419,996.2251293,479.1424424,-2.905814538,6.041722058,31893.50416,263902.7893,190043,560026,395411,560026,1,26.0,0.5,9/8/14,Q,main,alive,POINT (263902.7893 31893.50416),263903.0,31894.0,24880
19776,Acacia brevispica,ACACBR,,5601,1102.60962,10.7749,993.6563347,477.9069601,-4.670192978,9.710188853,31895.93715,263898.4561,190045,560030,395415,560030,1,20.0,0.5,9/8/14,Q,main,alive,POINT (263898.4561 31895.93715),263898.0,31896.0,24721
19784,Acacia brevispica,ACACBR,,5601,1115.75415,0.79649,1005.502001,483.604228,-0.345224736,0.717785624,31892.64201,263914.6268,190069,560101,395486,560101,1,21.0,0.5,9/8/14,"L,Q",main,alive,POINT (263914.6268 31892.64201),263915.0,31893.0,24939
19785,Acacia brevispica,ACACBR,,5602,1101.6582,26.65133,992.7989284,477.4945837,-11.55155539,24.01780504,31909.83239,263890.7174,190071,560105,395490,560105,1,24.0,0.5,9/9/14,,main,alive,POINT (263890.7174 31909.83239),263891.0,31910.0,23702
19786,Acacia brevispica,ACACBR,,5602,1107.30432,28.52123,997.8871326,479.9417962,-12.36203102,25.70293271,31913.96473,263894.9951,190076,560112,395497,560112,1,31.0,0.5,9/9/14,"M,Q",main,alive,POINT (263894.9951 31913.96473),263895.0,31914.0,23376
19802,Acacia brevispica,ACACBR,,5602,1104.44226,36.4525,995.3078842,478.7012861,-15.79970204,32.85048206,31919.87177,263888.9782,190085,560136,395521,560136,1,23.0,0.5,9/9/14,"M,Q",main,alive,POINT (263888.9782 31919.87177),263889.0,31920.0,22948
19807,Acacia brevispica,ACACBR,,5602,1112.30676,29.73255,1002.395261,482.1100168,-12.88705661,26.79455731,31917.22457,263898.9782,190102,560170,395555,560170,1,35.0,0.5,9/9/14,"M,Q",main,alive,POINT (263898.9782 31917.22457),263899.0,31917.0,23160
19819,Acacia brevispica,ACACBR,,5603,1104.10779,56.2664,995.0064645,478.5563159,-24.38769234,50.70649102,31937.58281,263880.0888,190122,560209,395594,560209,1,21.0,0.5,9/10/14,,main,alive,POINT (263880.0888 31937.58281),263880.0,31938.0,21745
19828,Acacia brevispica,ACACBR,,5604,1116.34851,73.6333,1006.03763,483.861843,-31.91507305,66.35729787,31958.53914,263883.5926,190189,560337,395722,560337,1,24.0,0.5,9/11/14,"M,Q",main,alive,POINT (263883.5926 31958.53914),263884.0,31959.0,20321
19867,Acacia brevispica,ACACBR,,5605,1110.84387,95.0459,1001.076925,481.4759526,-41.19599205,85.65403286,31975.44999,263869.3509,190260,560476,395861,560476,1,26.0,0.5,9/12/14,"M,Q",main,alive,POINT (263869.3509 31975.44999),263869.0,31975.0,19394
19888,Acacia brevispica,ACACBR,,5606,1104.83826,100.6034,995.6647539,478.8729254,-43.60479376,90.66237397,31977.8553,263861.53,190296,560544,395929,560544,1,23.0,0.5,9/13/14,M,main,alive,POINT (263861.53 31977.8553),263862.0,31978.0,19203
